,0,1
3168,Portman (R-OH),Nay
3169,Reed (D-RI),Yea
3170,Risch (R-ID),Nay
3171,Roberts (R-KS),Nay
3172,Romney (R-UT),Nay
3173,Rosen (D-NV),Yea
3174,Rounds (R-SD),Nay
3175,Rubio (R-FL),Nay
3176,Sanders (I-VT),Yea
3177,Sasse (R-NE),Nay
3178,Schatz (D-HI),Yea
3179,Schumer (D-NY),Yea
3180,Scott (R-FL),Nay
3181,Scott (R-SC),Nay
3182,Shaheen (D-NH),Yea
3183,Shelby (R-AL),Nay
3184,Sinema (D-AZ),Yea
3185,Smith (D-MN),Yea
3186,Stabenow (D-MI),Yea
3187,Sullivan (R-AK),Nay
3188,Tester (D-MT),Yea
3189,Thune (R-SD),Nay
3190,Tillis (R-NC),Nay
3191,Toomey (R-PA),Nay
3192,Udall (D-NM),Yea
3193,Van Hollen (D-MD),Yea
3194,Warner (D-VA),Yea
3195,Warren (D-MA),Yea
3196,Whitehouse (D-RI),Yea
3197,Wicker (R-MS),Nay
3198,Wyden (D-OR),Yea
3199,Young (R-IN),Yea
3200,Alexander (R-TN),Yea
3201,Baldwin (D-WI),Yea
3202,Barrasso (R-WY),Nay
3203,Bennet (D-CO),Yea
3204,Blackburn (R-TN),Nay
3205,Blumenthal (D-CT),Yea
3206,Blunt (R-MO),Nay
3207,Booker (D-NJ),Yea
3208,Boozman (R-AR),Nay
3209,Braun (R-IN),Nay
3210,Brown (D-OH),Yea
3211,Burr (R-NC),Nay
3212,Cantwell (D-WA),Yea
3213,Capito (R-WV),Nay
3214,Cardin (D-MD),Yea
3215,Carper (D-DE),Yea
3216,Casey (D-PA),Yea
3217,Cassidy (R-LA),Yea
3218,Collins (R-ME),Yea
3219,Coons (D-DE),Yea
3220,Cornyn (R-TX),Nay
3221,Cortez Masto (D-NV),Yea
3222,Cotton (R-AR),Nay
3223,Cramer (R-ND),Nay
3224,Crapo (R-ID),Nay
3225,Cruz (R-TX),Nay
3226,Daines (R-MT),Nay
3227,Duckworth (D-IL),Yea
3228,Durbin (D-IL),Yea
3229,Enzi (R-WY),Nay
3230,Ernst (R-IA),Nay
3231,Feinstein (D-CA),Yea
3232,Fischer (R-NE),Nay
3233,Gardner (R-CO),Nay
3234,Gillibrand (D-NY),Yea
3235,Graham (R-SC),Nay
3236,Grassley (R-IA),Nay
3237,Harris (D-CA),Yea
3238,Hassan (D-NH),Yea
3239,Hawley (R-MO),Nay
3240,Heinrich (D-NM),Yea
3241,Hirono (D-HI),Yea
3242,Hoeven (R-ND),Nay
3243,Hyde-Smith (R-MS),Nay
3244,Inhofe (R-OK),Nay
3245,Johnson (R-WI),Nay
3246,Jones (D-AL),Yea
3247,Kaine (D-VA),Yea
3248,Kennedy (R-LA),Nay
3249,King (I-ME),Yea
3250,Klobuchar (D-MN),Yea
3251,Lankford (R-OK),Nay
3252,Leahy (D-VT),Yea
3253,Lee (R-UT),Yea
3254,Loeffler (R-GA),Nay
3255,Manchin (D-WV),Yea
3256,Markey (D-MA),Yea
3257,McConnell (R-KY),Nay
3258,McSally (R-AZ),Nay
3259,Menendez (D-NJ),Yea
3260,Merkley (D-OR),Yea
3261,Moran (R-KS),Nay
3262,Murkowski (R-AK),Yea
3263,Murphy (D-CT),Yea
3264,Murray (D-WA),Yea
3265,Paul (R-KY),Yea
3266,Perdue (R-GA),Nay
3267,Peters (D-MI),Yea
3268,Portman (R-OH),Nay
3269,Reed (D-RI),Yea
3270,Risch (R-ID),Nay
3271,Roberts (R-KS),Nay
3272,Romney (R-UT),Nay
3273,Rosen (D-NV),Yea
3274,Rounds (R-SD),Nay
3275,Rubio (R-FL),Nay
3276,Sanders (I-VT),Yea
3277,Sasse (R-NE),Nay
3278,Schatz (D-HI),Yea
3279,Schumer (D-NY),Yea
3280,Scott (R-FL),Nay
3281,Scott (R-SC),Nay
3282,Shaheen (D-NH),Yea
3283,Shelby (R-AL),Nay
3284,Sinema (D-AZ),Yea
3285,Smith (D-MN),Yea
3286,Stabenow (D-MI),Yea
3287,Sullivan (R-AK),Nay
3288,Tester (D-MT),Yea
3289,Thune (R-SD),Nay
3290,Tillis (R-NC),Nay
3291,Toomey (R-PA),Nay
3292,Udall (D-NM),Yea
3293,Van Hollen (D-MD),Yea
3294,Warner (D-VA),Yea
3295,Warren (D-MA),Yea
3296,Whitehouse (D-RI),Yea
3297,Wicker (R-MS),Nay
3298,Wyden (D-OR),Yea
3299,Young (R-IN),Yea
3300,Alexander (R-TN),Yea
3301,Baldwin (D-WI),Yea
3302,Barrasso (R-WY),Yea
3303,Bennet (D-CO),Yea
3304,Blackburn (R-TN),Yea
3305,Blumenthal (D-CT),Yea
3306,Blunt (R-MO),Yea
3307,Booker (D-NJ),Yea
3308,Boozman (R-AR),Yea
3309,Braun (R-IN),Yea
3310,Brown (D-OH),Yea
3311,Burr (R-NC),Yea
3312,Cantwell (D-WA),Yea
3313,Capito (R-WV),Yea
3314,Cardin (D-MD),Yea
3315,Carper (D-DE),Yea
3316,Casey (D-PA),Yea
3317,Cassidy (R-LA),Yea
3318,Collins (R-ME),Yea
3319,Coons (D-DE),Yea
3320,Cornyn (R-TX),Yea
3321,Cortez Masto (D-NV),Yea
3322,Cotton (R-AR),Yea
3323,Cramer (R-ND),Yea
3324,Crapo (R-ID),Yea
3325,Cruz (R-TX),Yea
3326,Daines (R-MT),Yea
3327,Duckworth (D-IL),Yea
3328,Durbin (D-IL),Yea
3329,Enzi (R-WY),Yea
3330,Ernst (R-IA),Yea
3331,Feinstein (D-CA),Yea
3332,Fischer (R-NE),Yea
3333,Gardner (R-CO),Yea
3334,Gillibrand (D-NY),Yea
3335,Graham (R-SC),Yea
3336,Grassley (R-IA),Yea
3337,Harris (D-CA),Yea
3338,Hassan (D-NH),Yea
3339,Hawley (R-MO),Yea
3340,Heinrich (D-NM),Yea
3341,Hirono (D-HI),Yea
3342,Hoeven (R-ND),Yea
3343,Hyde-Smith (R-MS),Yea
3344,Inhofe (R-OK),Yea
3345,Johnson (R-WI),Yea
3346,Jones (D-AL),Yea
3347,Kaine (D-VA),Yea
3348,Kennedy (R-LA),Yea
3349,King (I-ME),Yea
3350,Klobuchar (D-MN),Yea
3351,Lankford (R-OK),Yea
3352,Leahy (D-VT),Yea
3353,Lee (R-UT),Yea
3354,Loeffler (R-GA),Yea
3355,Manchin (D-WV),Yea
3356,Markey (D-MA),Not Voting
3357,McConnell (R-KY),Yea
3358,McSally (R-AZ),Yea
3359,Menendez (D-NJ),Yea
3360,Merkley (D-OR),Yea
3361,Moran (R-KS),Yea
3362,Murkowski (R-AK),Yea
3363,Murphy (D-CT),Yea
3364,Murray (D-WA),Yea
3365,Paul (R-KY),Yea
3366,Perdue (R-GA),Yea
3367,Peters (D-MI),Yea
3368,Portman (R-OH),Yea
3369,Reed (D-RI),Yea
3370,Risch (R-ID),Yea
3371,Roberts (R-KS),Yea
3372,Romney (R-UT),Yea
3373,Rosen (D-NV),Yea
3374,Rounds (R-SD),Yea
3375,Rubio (R-FL),Yea
3376,Sanders (I-VT),Yea
3377,Sasse (R-NE),Yea
3378,Schatz (D-HI),Yea
3379,Schumer (D-NY),Yea
3380,Scott (R-FL),Yea
3381,Scott (R-SC),Yea
3382,Shaheen (D-NH),Yea
3383,Shelby (R-AL),Yea
3384,Sinema (D-AZ),Yea
3385,Smith (D-MN),Yea
3386,Stabenow (D-MI),Yea
3387,Sullivan (R-AK),Yea
3388,Tester (D-MT),Yea
3389,Thune (R-SD),Yea
3390,Tillis (R-NC),Yea
3391,Toomey (R-PA),Yea
3392,Udall (D-NM),Yea
3393,Van Hollen (D-MD),Yea
3394,Warner (D-VA),Yea
3395,Warren (D-MA),Yea
3396,Whitehouse (D-RI),Yea
3397,Wicker (R-MS),Yea
3398,Wyden (D-OR),Yea
3399,Young (R-IN),Yea
3400,Alexander (R-TN),Yea
3401,Baldwin (D-WI),Nay
3402,Barrasso (R-WY),Yea
3403,Bennet (D-CO),Nay
3404,Blackburn (R-TN),Yea
3405,Blumenthal (D-CT),Nay
3406,Blunt (R-MO),Yea
3407,Booker (D-NJ),Nay
3408,Boozman (R-AR),Yea
3409,Braun (R-IN),Yea
3410,Brown (D-OH),Nay
3411,Burr (R-NC),Yea
3412,Cantwell (D-WA),Nay
3413,Capito (R-WV),Yea
3414,Cardin (D-MD),Nay
3415,Carper (D-DE),Yea
3416,Casey (D-PA),Nay
3417,Cassidy (R-LA),Yea
3418,Collins (R-ME),Yea
3419,Coons (D-DE),Nay
3420,Cornyn (R-TX),Yea
3421,Cortez Masto (D-NV),Yea
3422,Cotton (R-AR),Yea
3423,Cramer (R-ND),Yea
3424,Crapo (R-ID),Yea
3425,Cruz (R-TX),Yea
3426,Daines (R-MT),Yea
3427,Duckworth (D-IL),Nay
3428,Durbin (D-IL),Nay
3429,Enzi (R-WY),Yea
3430,Ernst (R-IA),Yea
3431,Feinstein (D-CA),Nay
3432,Fischer (R-NE),Yea
3433,Gardner (R-CO),Yea
3434,Gillibrand (D-NY),Nay
3435,Graham (R-SC),Yea
3436,Grassley (R-IA),Yea
3437,Harris (D-CA),Nay
3438,Hassan (D-NH),Yea
3439,Hawley (R-MO),Yea
3440,Heinrich (D-NM),Nay
3441,Hirono (D-HI),Nay
3442,Hoeven (R-ND),Yea
3443,Hyde-Smith (R-MS),Yea
3444,Inhofe (R-OK),Yea
3445,Johnson (R-WI),Yea
3446,Jones (D-AL),Yea
3447,Kaine (D-VA),Nay
3448,Kennedy (R-LA),Yea
3449,King (I-ME),Yea
3450,Klobuchar (D-MN),Nay
3451,Lankford (R-OK),Yea
3452,Leahy (D-VT),Nay
3453,Lee (R-UT),Yea
3454,Loeffler (R-GA),Yea
3455,Manchin (D-WV),Yea
3456,Markey (D-MA),Not Voting
3457,McConnell (R-KY),Yea
3458,McSally (R-AZ),Yea
3459,Menendez (D-NJ),Nay
3460,Merkley (D-OR),Nay
3461,Moran (R-KS),Yea
3462,Murkowski (R-AK),Yea
3463,Murphy (D-CT),Nay
3464,Murray (D-WA),Nay
3465,Paul (R-KY),Yea
3466,Perdue (R-GA),Yea
3467,Peters (D-MI),Yea
3468,Portman (R-OH),Yea
3469,Reed (D-RI),Nay
3470,Risch (R-ID),Yea
3471,Roberts (R-KS),Yea
3472,Romney (R-UT),Yea
3473,Rosen (D-NV),Yea
3474,Rounds (R-SD),Yea
3475,Rubio (R-FL),Yea
3476,Sanders (I-VT),Not Voting
3477,Sasse (R-NE),Yea
3478,Schatz (D-HI),Nay
3479,Schumer (D-NY),Nay
3480,Scott (R-FL),Yea
3481,Scott (R-SC),Yea
3482,Shaheen (D-NH),Yea
3483,Shelby (R-AL),Yea
3484,Sinema (D-AZ),Yea
3485,Smith (D-MN),Nay
3486,Stabenow (D-MI),Yea
3487,Sullivan (R-AK),Yea
3488,Tester (D-MT),Nay
3489,Thune (R-SD),Yea
3490,Tillis (R-NC),Yea
3491,Toomey (R-PA),Yea
3492,Udall (D-NM),Nay
3493,Van Hollen (D-MD),Nay
3494,Warner (D-VA),Nay
3495,Warren (D-MA),Nay
3496,Whitehouse (D-RI),Nay
3497,Wicker (R-MS),Yea
3498,Wyden (D-OR),Nay
3499,Young (R-IN),Yea
3500,Alexander (R-TN),Yea
3501,Baldwin (D-WI),Nay
3502,Barrasso (R-WY),Yea
3503,Bennet (D-CO),Nay
3504,Blackburn (R-TN),Yea
3505,Blumenthal (D-CT),Nay
3506,Blunt (R-MO),Yea
3507,Booker (D-NJ),Nay
3508,Boozman (R-AR),Yea
3509,Braun (R-IN),Yea
3510,Brown (D-OH),Nay
3511,Burr (R-NC),Yea
3512,Cantwell (D-WA),Nay
3513,Capito (R-WV),Yea
3514,Cardin (D-MD),Nay
3515,Carper (D-DE),Nay
3516,Casey (D-PA),Nay
3517,Cassidy (R-LA),Yea
3518,Collins (R-ME),Yea
3519,Coons (D-DE),Nay
3520,Cornyn (R-TX),Yea
3521,Cortez Masto (D-NV),Nay
3522,Cotton (R-AR),Yea
3523,Cramer (R-ND),Yea
3524,Crapo (R-ID),Yea
3525,Cruz (R-TX),Yea
3526,Daines (R-MT),Yea
3527,Duckworth (D-IL),Nay
3528,Durbin (D-IL),Nay
3529,Enzi (R-WY),Yea
3530,Ernst (R-IA),Yea
3531,Feinstein (D-CA),Nay
3532,Fischer (R-NE),Yea
3533,Gardner (R-CO),Yea
3534,Gillibrand (D-NY),Nay
3535,Graham (R-SC),Yea
3536,Grassley (R-IA),Yea
3537,Harris (D-CA),Nay
3538,Hassan (D-NH),Nay
3539,Hawley (R-MO),Yea
3540,Heinrich (D-NM),Nay
3541,Hirono (D-HI),Nay
3542,Hoeven (R-ND),Yea
3543,Hyde-Smith (R-MS),Yea
3544,Inhofe (R-OK),Yea
3545,Johnson (R-WI),Yea
3546,Jones (D-AL),Nay
3547,Kaine (D-VA),Nay
3548,Kennedy (R-LA),Yea
3549,King (I-ME),Nay
3550,Klobuchar (D-MN),Nay
3551,Lankford (R-OK),Yea
3552,Leahy (D-VT),Nay
3553,Lee (R-UT),Yea
3554,Loeffler (R-GA),Yea
3555,Manchin (D-WV),Nay
3556,Markey (D-MA),Nay
3557,McConnell (R-KY),Yea
3558,McSally (R-AZ),Yea
3559,Menendez (D-NJ),Nay
3560,Merkley (D-OR),Nay
3561,Moran (R-KS),Yea
3562,Murkowski (R-AK),Yea
3563,Murphy (D-CT),Nay
3564,Murray (D-WA),Nay
3565,Paul (R-KY),Yea
3566,Perdue (R-GA),Yea
3567,Peters (D-MI),Nay
3568,Portman (R-OH),Yea
3569,Reed (D-RI),Nay
3570,Risch (R-ID),Yea
3571,Roberts (R-KS),Yea
3572,Romney (R-UT),Yea
3573,Rosen (D-NV),Nay
3574,Rounds (R-SD),Yea
3575,Rubio (R-FL),Yea
3576,Sanders (I-VT),Nay
3577,Sasse (R-NE),Yea
3578,Schatz (D-HI),Nay
3579,Schumer (D-NY),Nay
3580,Scott (R-FL),Yea
3581,Scott (R-SC),Yea
3582,Shaheen (D-NH),Nay
3583,Shelby (R-AL),Yea
3584,Sinema (D-AZ),Nay
3585,Smith (D-MN),Nay
3586,Stabenow (D-MI),Nay
3587,Sullivan (R-AK),Yea
3588,Tester (D-MT),Nay
3589,Thune (R-SD),Yea
3590,Tillis (R-NC),Yea
3591,Toomey (R-PA),Yea
3592,Udall (D-NM),Nay
3593,Van Hollen (D-MD),Nay
3594,Warner (D-VA),Nay
3595,Warren (D-MA),Nay
3596,Whitehouse (D-RI),Nay
3597,Wicker (R-MS),Yea
3598,Wyden (D-OR),Nay
3599,Young (R-IN),Yea
3600,Alexander (R-TN),Yea
3601,Baldwin (D-WI),Nay
3602,Barrasso (R-WY),Yea
3603,Bennet (D-CO),Nay
3604,Blackburn (R-TN),Yea
3605,Blumenthal (D-CT),Nay
3606,Blunt (R-MO),Yea
3607,Booker (D-NJ),Nay
3608,Boozman (R-AR),Yea
3609,Braun (R-IN),Yea
3610,Brown (D-OH),Nay
3611,Burr (R-NC),Yea
3612,Cantwell (D-WA),Nay
3613,Capito (R-WV),Yea
3614,Cardin (D-MD),Nay
3615,Carper (D-DE),Nay
3616,Casey (D-PA),Nay
3617,Cassidy (R-LA),Yea
3618,Collins (R-ME),Yea
3619,Coons (D-DE),Nay
3620,Cornyn (R-TX),Yea
3621,Cortez Masto (D-NV),Nay
3622,Cotton (R-AR),Yea
3623,Cramer (R-ND),Yea
3624,Crapo (R-ID),Yea
3625,Cruz (R-TX),Yea
3626,Daines (R-MT),Yea
3627,Duckworth (D-IL),Nay
3628,Durbin (D-IL),Nay
3629,Enzi (R-WY),Yea
3630,Ernst (R-IA),Yea
3631,Feinstein (D-CA),Nay
3632,Fischer (R-NE),Yea
3633,Gardner (R-CO),Yea
3634,Gillibrand (D-NY),Nay
3635,Graham (R-SC),Yea
3636,Grassley (R-IA),Yea
3637,Harris (D-CA),Nay
3638,Hassan (D-NH),Nay
3639,Hawley (R-MO),Yea
3640,Heinrich (D-NM),Nay
3641,Hirono (D-HI),Nay
3642,Hoeven (R-ND),Yea
3643,Hyde-Smith (R-MS),Yea
3644,Inhofe (R-OK),Yea
3645,Johnson (R-WI),Yea
3646,Jones (D-AL),Nay
3647,Kaine (D-VA),Nay
3648,Kennedy (R-LA),Yea
3649,King (I-ME),Nay
3650,Klobuchar (D-MN),Nay
3651,Lankford (R-OK),Yea
3652,Leahy (D-VT),Nay
3653,Lee (R-UT),Yea
3654,Loeffler (R-GA),Yea
3655,Manchin (D-WV),Nay
3656,Markey (D-MA),Nay
3657,McConnell (R-KY),Yea
3658,McSally (R-AZ),Yea
3659,Menendez (D-NJ),Nay
3660,Merkley (D-OR),Nay
3661,Moran (R-KS),Yea
3662,Murkowski (R-AK),Yea
3663,Murphy (D-CT),Nay
3664,Murray (D-WA),Nay
3665,Paul (R-KY),Yea
3666,Perdue (R-GA),Yea
3667,Peters (D-MI),Nay
3668,Portman (R-OH),Yea
3669,Reed (D-RI),Nay
3670,Risch (R-ID),Yea
3671,Roberts (R-KS),Yea
3672,Romney (R-UT),Yea
3673,Rosen (D-NV),Nay
3674,Rounds (R-SD),Yea
3675,Rubio (R-FL),Yea
3676,Sanders (I-VT),Nay
3677,Sasse (R-NE),Yea
3678,Schatz (D-HI),Nay
3679,Schumer (D-NY),Nay
3680,Scott (R-FL),Yea
3681,Scott (R-SC),Yea
3682,Shaheen (D-NH),Nay
3683,Shelby (R-AL),Yea
3684,Sinema (D-AZ),Nay
3685,Smith (D-MN),Nay
3686,Stabenow (D-MI),Nay
3687,Sullivan (R-AK),Yea
3688,Tester (D-MT),Nay
3689,Thune (R-SD),Yea
3690,Tillis (R-NC),Yea
3691,Toomey (R-PA),Yea
3692,Udall (D-NM),Nay
3693,Van Hollen (D-MD),Nay
3694,Warner (D-VA),Nay
3695,Warren (D-MA),Nay
3696,Whitehouse (D-RI),Nay
3697,Wicker (R-MS),Yea
3698,Wyden (D-OR),Nay
3699,Young (R-IN),Yea
3700,Alexander (R-TN),Yea
3701,Baldwin (D-WI),Nay
3702,Barrasso (R-WY),Yea
3703,Bennet (D-CO),Nay
3704,Blackburn (R-TN),Yea
3705,Blumenthal (D-CT),Nay
3706,Blunt (R-MO),Yea
3707,Booker (D-NJ),Nay
3708,Boozman (R-AR),Yea
3709,Braun (R-IN),Yea
3710,Brown (D-OH),Nay
3711,Burr (R-NC),Yea
3712,Cantwell (D-WA),Nay
3713,Capito (R-WV),Yea
3714,Cardin (D-MD),Nay
3715,Carper (D-DE),Nay
3716,Casey (D-PA),Nay
3717,Cassidy (R-LA),Yea
3718,Collins (R-ME),Nay
3719,Coons (D-DE),Nay
3720,Cornyn (R-TX),Yea
3721,Cortez Masto (D-NV),Nay
3722,Cotton (R-AR),Yea
3723,Cramer (R-ND),Yea
3724,Crapo (R-ID),Yea
3725,Cruz (R-TX),Yea
3726,Daines (R-MT),Yea
3727,Duckworth (D-IL),Nay
3728,Durbin (D-IL),Nay
3729,Enzi (R-WY),Yea
3730,Ernst (R-IA),Yea
3731,Feinstein (D-CA),Nay
3732,Fischer (R-NE),Yea
3733,Gardner (R-CO),Yea
3734,Gillibrand (D-NY),Nay
3735,Graham (R-SC),Yea
3736,Grassley (R-IA),Yea
3737,Harris (D-CA),Nay
3738,Hassan (D-NH),Nay
3739,Hawley (R-MO),Yea
3740,Heinrich (D-NM),Nay
3741,Hirono (D-HI),Nay
3742,Hoeven (R-ND),Yea
3743,Hyde-Smith (R-MS),Yea
3744,Inhofe (R-OK),Yea
3745,Johnson (R-WI),Yea
3746,Jones (D-AL),Nay
3747,Kaine (D-VA),Nay
3748,Kennedy (R-LA),Yea
3749,King (I-ME),Nay
3750,Klobuchar (D-MN),Nay
3751,Lankford (R-OK),Yea
3752,Leahy (D-VT),Nay
3753,Lee (R-UT),Yea
3754,Loeffler (R-GA),Yea
3755,Manchin (D-WV),Nay
3756,Markey (D-MA),Nay
3757,McConnell (R-KY),Yea
3758,McSally (R-AZ),Yea
3759,Menendez (D-NJ),Nay
3760,Merkley (D-OR),Nay
3761,Moran (R-KS),Yea
3762,Murkowski (R-AK),Yea
3763,Murphy (D-CT),Nay
3764,Murray (D-WA),Nay
3765,Paul (R-KY),Yea
3766,Perdue (R-GA),Yea
3767,Peters (D-MI),Nay
3768,Portman (R-OH),Yea
3769,Reed (D-RI),Nay
3770,Risch (R-ID),Yea
3771,Roberts (R-KS),Yea
3772,Romney (R-UT),Nay
3773,Rosen (D-NV),Nay
3774,Rounds (R-SD),Yea
3775,Rubio (R-FL),Yea
3776,Sanders (I-VT),Nay
3777,Sasse (R-NE),Yea
3778,Schatz (D-HI),Nay
3779,Schumer (D-NY),Nay
3780,Scott (R-FL),Yea
3781,Scott (R-SC),Yea
3782,Shaheen (D-NH),Nay
3783,Shelby (R-AL),Yea
3784,Sinema (D-AZ),Nay
3785,Smith (D-MN),Nay
3786,Stabenow (D-MI),Nay
3787,Sullivan (R-AK),Yea
3788,Tester (D-MT),Nay
3789,Thune (R-SD),Yea
3790,Tillis (R-NC),Yea
3791,Toomey (R-PA),Yea
3792,Udall (D-NM),Nay
3793,Van Hollen (D-MD),Nay
3794,Warner (D-VA),Nay
3795,Warren (D-MA),Nay
3796,Whitehouse (D-RI),Nay
3797,Wicker (R-MS),Yea
3798,Wyden (D-OR),Nay
3799,Young (R-IN),Yea
3800,Alexander (R-TN),Yea
3801,Baldwin (D-WI),Nay
3802,Barrasso (R-WY),Yea
3803,Bennet (D-CO),Nay
3804,Blackburn (R-TN),Yea
3805,Blumenthal (D-CT),Nay
3806,Blunt (R-MO),Yea
3807,Booker (D-NJ),Nay
3808,Boozman (R-AR),Yea
3809,Braun (R-IN),Yea
3810,Brown (D-OH),Nay
3811,Burr (R-NC),Yea
3812,Cantwell (D-WA),Nay
3813,Capito (R-WV),Yea
3814,Cardin (D-MD),Nay
3815,Carper (D-DE),Nay
3816,Casey (D-PA),Nay
3817,Cassidy (R-LA),Yea
3818,Collins (R-ME),Yea
3819,Coons (D-DE),Nay
3820,Cornyn (R-TX),Yea
3821,Cortez Masto (D-NV),Nay
3822,Cotton (R-AR),Yea
3823,Cramer (R-ND),Yea
3824,Crapo (R-ID),Yea
3825,Cruz (R-TX),Yea
3826,Daines (R-MT),Yea
3827,Duckworth (D-IL),Nay
3828,Durbin (D-IL),Nay
3829,Enzi (R-WY),Yea
3830,Ernst (R-IA),Yea
3831,Feinstein (D-CA),Nay
3832,Fischer (R-NE),Yea
3833,Gardner (R-CO),Yea
3834,Gillibrand (D-NY),Nay
3835,Graham (R-SC),Yea
3836,Grassley (R-IA),Yea
3837,Harris (D-CA),Nay
3838,Hassan (D-NH),Nay
3839,Hawley (R-MO),Yea
3840,Heinrich (D-NM),Nay
3841,Hirono (D-HI),Nay
3842,Hoeven (R-ND),Yea
3843,Hyde-Smith (R-MS),Yea
3844,Inhofe (R-OK),Yea
3845,Johnson (R-WI),Yea
3846,Jones (D-AL),Nay
3847,Kaine (D-VA),Nay
3848,Kennedy (R-LA),Yea
3849,King (I-ME),Nay
3850,Klobuchar (D-MN),Nay
3851,Lankford (R-OK),Yea
3852,Leahy (D-VT),Nay
3853,Lee (R-UT),Yea
3854,Loeffler (R-GA),Yea
3855,Manchin (D-WV),Nay
3856,Markey (D-MA),Nay
3857,McConnell (R-KY),Yea
3858,McSally (R-AZ),Yea
3859,Menendez (D-NJ),Nay
3860,Merkley (D-OR),Nay
3861,Moran (R-KS),Yea
3862,Murkowski (R-AK),Yea
3863,Murphy (D-CT),Nay
3864,Murray (D-WA),Nay
3865,Paul (R-KY),Yea
3866,Perdue (R-GA),Yea
3867,Peters (D-MI),Nay
3868,Portman (R-OH),Yea
3869,Reed (D-RI),Nay
3870,Risch (R-ID),Yea
3871,Roberts (R-KS),Yea
3872,Romney (R-UT),Yea
3873,Rosen (D-NV),Nay
3874,Rounds (R-SD),Yea
3875,Rubio (R-FL),Yea
3876,Sanders (I-VT),Nay
3877,Sasse (R-NE),Yea
3878,Schatz (D-HI),Nay
3879,Schumer (D-NY),Nay
3880,Scott (R-FL),Yea
3881,Scott (R-SC),Yea
3882,Shaheen (D-NH),Nay
3883,Shelby (R-AL),Yea
3884,Sinema (D-AZ),Nay
3885,Smith (D-MN),Nay
3886,Stabenow (D-MI),Nay
3887,Sullivan (R-AK),Yea
3888,Tester (D-MT),Nay
3889,Thune (R-SD),Yea
3890,Tillis (R-NC),Yea
3891,Toomey (R-PA),Yea
3892,Udall (D-NM),Nay
3893,Van Hollen (D-MD),Nay
3894,Warner (D-VA),Nay
3895,Warren (D-MA),Nay
3896,Whitehouse (D-RI),Nay
3897,Wicker (R-MS),Yea
3898,Wyden (D-OR),Nay
3899,Young (R-IN),Yea
3900,Alexander (R-TN),Yea
3901,Baldwin (D-WI),Nay
3902,Barrasso (R-WY),Yea
3903,Bennet (D-CO),Nay
3904,Blackburn (R-TN),Yea
3905,Blumenthal (D-CT),Nay
3906,Blunt (R-MO),Yea
3907,Booker (D-NJ),Nay
3908,Boozman (R-AR),Yea
3909,Braun (R-IN),Yea
3910,Brown (D-OH),Nay
3911,Burr (R-NC),Yea
3912,Cantwell (D-WA),Nay
3913,Capito (R-WV),Yea
3914,Cardin (D-MD),Nay
3915,Carper (D-DE),Nay
3916,Casey (D-PA),Nay
3917,Cassidy (R-LA),Yea
3918,Collins (R-ME),Yea
3919,Coons (D-DE),Nay
3920,Cornyn (R-TX),Yea
3921,Cortez Masto (D-NV),Nay
3922,Cotton (R-AR),Yea
3923,Cramer (R-ND),Yea
3924,Crapo (R-ID),Yea
3925,Cruz (R-TX),Yea
3926,Daines (R-MT),Yea
3927,Duckworth (D-IL),Nay
3928,Durbin (D-IL),Nay
3929,Enzi (R-WY),Yea
3930,Ernst (R-IA),Yea
3931,Feinstein (D-CA),Nay
3932,Fischer (R-NE),Yea
3933,Gardner (R-CO),Yea
3934,Gillibrand (D-NY),Nay
3935,Graham (R-SC),Yea
3936,Grassley (R-IA),Yea
3937,Harris (D-CA),Nay
3938,Hassan (D-NH),Nay
3939,Hawley (R-MO),Yea
3940,Heinrich (D-NM),Nay
3941,Hirono (D-HI),Nay
3942,Hoeven (R-ND),Yea
3943,Hyde-Smith (R-MS),Yea
3944,Inhofe (R-OK),Yea
3945,Johnson (R-WI),Yea
3946,Jones (D-AL),Nay
3947,Kaine (D-VA),Nay
3948,Kennedy (R-LA),Yea
3949,King (I-ME),Nay
3950,Klobuchar (D-MN),Nay
3951,Lankford (R-OK),Yea
3952,Leahy (D-VT),Nay
3953,Lee (R-UT),Yea
3954,Loeffler (R-GA),Yea
3955,Manchin (D-WV),Nay
3956,Markey (D-MA),Nay
3957,McConnell (R-KY),Yea
3958,McSally (R-AZ),Yea
3959,Menendez (D-NJ),Nay
3960,Merkley (D-OR),Nay
3961,Moran (R-KS),Yea
3962,Murkowski (R-AK),Yea
3963,Murphy (D-CT),Nay
3964,Murray (D-WA),Nay
3965,Paul (R-KY),Yea
3966,Perdue (R-GA),Yea
3967,Peters (D-MI),Nay
3968,Portman (R-OH),Yea
3969,Reed (D-RI),Nay
3970,Risch (R-ID),Yea
3971,Roberts (R-KS),Yea
3972,Romney (R-UT),Yea
3973,Rosen (D-NV),Nay
3974,Rounds (R-SD),Yea
3975,Rubio (R-FL),Yea
3976,Sanders (I-VT),Nay
3977,Sasse (R-NE),Yea
3978,Schatz (D-HI),Nay
3979,Schumer (D-NY),Nay
3980,Scott (R-FL),Yea
3981,Scott (R-SC),Yea
3982,Shaheen (D-NH),Nay
3983,Shelby (R-AL),Yea
3984,Sinema (D-AZ),Nay
3985,Smith (D-MN),Nay
3986,Stabenow (D-MI),Nay
3987,Sullivan (R-AK),Yea
3988,Tester (D-MT),Nay
3989,Thune (R-SD),Yea
